accel x,accel y,accel z,freefall,colision,Motion,Time_of_use,date,Time
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:58.229988
holder
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:57.153076
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:10.877877,2021-11-16,20:57:56.068924
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:54.998892
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:53.942739
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:52.821202
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:51.723133
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:50.635756
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:57:49.569863
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:57:48.411685
9.80665,-0.9414384,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:47.311744
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:46.254988
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:45.189444
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:10.882379,2021-11-16,20:57:44.080997
holder
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:42.916404
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:57:41.793615
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:40.720170
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:39.639643
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:38.527887
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:37.468050
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:36.411656
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:35.323317
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:34.251501
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:33.194829
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:32.131798
holder
9.7674234,-0.9414384,0.1569064,False,False,False,0:00:10.859825,2021-11-16,20:57:31.041675
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:57:29.944227
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:28.880366
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:27.792386
9.80665,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:26.689559
9.80665,-0.9022117999999999,0.2353596,False,False,False,0:00:00,2021-11-16,20:57:25.619966
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:24.564124
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:23.430469
9.80665,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:22.352180
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:57:21.261366
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:20.187273
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:10.775824,2021-11-16,20:57:18.977266
holder
9.845876599999999,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:17.872778
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:16.808317
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:57:15.752187
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:14.649862
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:13.588234
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:12.520597
9.6889702,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:11.464839
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:10.365320
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:09.271701
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:08.199408
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:10.849837,2021-11-16,20:57:07.056902
holder
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:05.984039
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:04.931137
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:03.774926
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:57:02.707459
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:01.651794
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:57:00.595516
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:59.442369
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:58.334392
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:57.261514
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:56.203531
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:10.780374,2021-11-16,20:56:55.066976
holder
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:53.970921
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:52.900696
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:56:51.821068
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:50.732229
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:49.642467
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:48.586832
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:47.529977
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:46.442211
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:45.338191
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:44.282155
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:43.217269
holder
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:42.143858
9.7281968,-0.784532,0.196133,False,False,False,0:00:10.801083,2021-11-16,20:56:41.062288
9.6889702,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:39.956834
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:38.896649
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:37.775393
9.80665,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:36.695702
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:35.622913
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:34.562749
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:33.462379
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:32.372229
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:31.304368
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:56:30.251066
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:29.143019
holder
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:10.689673,2021-11-16,20:56:28.023134
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:26.913253
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:25.850842
9.6889702,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:24.751677
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:56:23.698827
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:22.641549
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:21.558600
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:20.502064
9.7674234,-0.9022117999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:19.442196
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:56:18.374202
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:17.318472
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:16.262106
holder
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:15.182127
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:10.791456,2021-11-16,20:56:14.099470
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:13.044028
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:56:11.991124
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:56:10.893715
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:56:09.753102
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:08.682045
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:56:07.627040
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:06.529942
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:56:05.432204
9.6889702,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:04.355789
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:56:03.303491
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:56:02.234539
holder
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:56:01.136338
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:10.716035,2021-11-16,20:56:00.075965
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:58.982484
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:57.928583
9.7281968,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:55:56.874930
9.7674234,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:55:55.818527
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:54.712014
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:53.645306
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:52.574952
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:51.491199
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:50.435886
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:49.365164
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:10.864078,2021-11-16,20:55:48.252694
holder
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:47.152226
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:46.091804
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:44.957143
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:43.872207
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:42.775919
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:41.686679
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:40.590498
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:39.510120
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:38.444525
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:37.365465
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:10.763397,2021-11-16,20:55:36.180286
holder
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:35.092206
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:34.032078
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:32.978424
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:31.889816
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:30.813261
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:29.753544
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:28.699653
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:27.607125
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:26.478385
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:25.411354
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:10.707674,2021-11-16,20:55:24.242198
holder
9.7674234,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:23.153059
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:22.098799
9.80665,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:55:21.042169
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:19.982217
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:18.917180
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:55:17.840687
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:16.727165
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:55:15.632347
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:14.578419
9.7674234,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:55:13.523403
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:12.379709
holder
9.7281968,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:55:11.279675
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:10.223159
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:09.170936
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:08.070800
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:07.006203
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:05.941137
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:04.883367
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:03.762060
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:55:02.673080
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:55:01.611573
9.7674234,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:55:00.558816
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:59.482292
9.80665,-0.9022117999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:58.413461
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:57.361677
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:56.295732
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:55.239818
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:54.151942
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:53.083852
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:52.025634
9.80665,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:50.901579
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:49.812119
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:48.713497
9.845876599999999,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:47.650930
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:46.599065
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:45.504287
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:44.422972
9.6889702,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:43.313403
9.80665,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:42.232276
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:41.182548
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:54:40.128980
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:39.057266
9.6889702,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:37.986182
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:36.922180
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:35.868351
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:34.814147
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:33.757999
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:32.703420
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:54:31.650256
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:30.563410
9.80665,-0.8237586,0.0784532,False,False,False,0:00:00,2021-11-16,20:54:29.502214
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:54:28.452129
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:27.384053
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:26.330135
9.80665,-0.9022117999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:54:25.277923
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:24.207892
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:23.139469
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:22.080962
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:21.027544
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:54:19.965667
9.7674234,-0.8629851999999999,0.2353596,False,False,False,0:00:00,2021-11-16,20:54:18.912762
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:17.860828
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:16.787089
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:15.724124
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:14.673986
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:13.622250
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:12.551126
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:11.472284
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:10.416392
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:09.354635
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:54:08.302204
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:07.252209
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:06.185802
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:05.116783
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:04.048356
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:54:02.998460
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:54:01.944324
9.7674234,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:54:00.886659
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:59.832332
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:58.779826
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:57.693704
9.7281968,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:53:56.614667
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:55.537630
9.80665,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:53:54.473377
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:53.422227
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:53:52.375914
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:51.316208
9.845876599999999,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:53:50.222684
9.7674234,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:49.168886
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:48.116535
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:47.055468
9.80665,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:53:45.983077
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:44.912201
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:43.862221
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:42.812207
9.7674234,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:41.762179
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:40.714954
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:39.637137
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:38.579831
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:37.526481
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:53:36.446134
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:53:35.391029
9.80665,-0.9022117999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:34.323493
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:33.263914
9.80665,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:32.211467
9.7281968,-0.8629851999999999,0.196133,False,False,False,0:00:00,2021-11-16,20:53:31.159827
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:30.099499
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:29.015278
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:27.959691
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:26.894257
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:25.839843
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:24.779892
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:23.722810
9.7281968,-0.784532,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:22.672259
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:21.622771
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:20.572153
9.7674234,-0.784532,0.0784532,False,False,False,0:00:00,2021-11-16,20:53:19.523237
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:18.435505
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:17.382458
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:16.334290
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:15.273995
9.7674234,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:14.224595
9.80665,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:13.174330
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:12.105073
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:11.052284
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:10.004063
9.7281968,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:08.944875
9.80665,-0.9022117999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:53:07.883693
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:06.832206
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:05.782351
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:04.732083
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:03.636494
9.7674234,-0.8237586,0.196133,False,False,False,0:00:00,2021-11-16,20:53:02.575518
9.7281968,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:53:01.449578
9.80665,-0.8629851999999999,0.0784532,False,False,False,0:00:00,2021-11-16,20:53:00.384126
9.7281968,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:59.331720
9.7281968,-0.784532,0.196133,False,False,False,0:00:00,2021-11-16,20:52:58.282625
9.80665,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:57.219842
9.7674234,-0.8629851999999999,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:56.161824
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:55.115476
9.7281968,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:54.051428
9.7674234,-0.784532,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:53.001208
9.7674234,-0.8237586,0.1569064,False,False,False,0:00:00,2021-11-16,20:52:51.946887
9.7674234,-0.7060788,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:50.836614
9.7674234,-0.8629851999999999,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:49.762440
9.7281968,-0.8237586,0.1176798,False,False,False,0:00:00,2021-11-16,20:52:48.718553
